Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
COIN251121C00420000,COIN251121C00420000,BUY,FILLED,1.0,1.0,@21.05,20.95,DAY,2025-10-02T16:12:20.474Z,2025-10-02T16:12:20.583Z
COIN251121C00420000,COIN251121C00420000,BUY,FILLED,1.0,1.0,@18.25,18.25,DAY,2025-10-02T15:48:40.899Z,2025-10-02T15:48:40.936Z
BIDU251017C00150000,BIDU251017C00150000,SELL,FILLED,2.0,2.0,@3.2,3.26,DAY,2025-10-02T14:43:48.560Z,2025-10-02T14:43:48.700Z
BIDU251017C00150000,BIDU251017C00150000,BUY,FILLED,1.0,1.0,@4.5,4.5,DAY,2025-10-02T13:34:01.283Z,2025-10-02T13:34:01.326Z
BIDU251017C00150000,BIDU251017C00150000,BUY,FILLED,1.0,1.0,@4.3,4.3,DAY,2025-10-02T13:31:26.632Z,2025-10-02T13:31:26.711Z
UUUU260116C00022000,UUUU260116C00022000,BUY,FILLED,5.0,5.0,@2.0,2.0,DAY,2025-10-02T13:30:52.617Z,2025-10-02T13:30:52.829Z
SMCI251121C00048000,SMCI251121C00048000,SELL,FILLED,1.0,1.0,@7.6,7.6,DAY,2025-10-01T19:33:38.269Z,2025-10-01T19:33:38.311Z
COIN251121C00400000,COIN251121C00400000,SELL,FILLED,1.0,1.0,@16.85,16.85,DAY,2025-10-01T19:33:30.483Z,2025-10-01T19:33:30.528Z
USAR251121C00022000,USAR251121C00022000,BUY,FILLED,3.0,3.0,@1.85,1.79,DAY,2025-10-01T18:58:39.583Z,2025-10-01T18:58:39.787Z
HIVE251121C00004000,HIVE251121C00004000,SELL,FILLED,20.0,20.0,@0.75,0.75,DAY,2025-10-01T18:53:12.823Z,2025-10-01T18:53:27.386Z
SNAP260918C00007000,SNAP260918C00007000,BUY,FILLED,10.0,10.0,@2.61,2.61,DAY,2025-10-01T18:27:31.240Z,2025-10-01T18:27:31.274Z
INTC251003C00036500,INTC251003C00036500,BUY,FILLED,5.0,5.0,@0.63,0.62,DAY,2025-10-01T18:19:38.201Z,2025-10-01T18:19:38.246Z
MU251003C00180000,MU251003C00180000,SELL,FILLED,1.0,1.0,@3.3,3.3,DAY,2025-10-01T18:19:21.219Z,2025-10-01T18:19:21.358Z
SMCI251121C00048000,SMCI251121C00048000,SELL,FILLED,1.0,1.0,@7.0,7.0,DAY,2025-10-01T18:08:05.997Z,2025-10-01T18:08:06.080Z
INTC251121C00039000,INTC251121C00039000,BUY,FILLED,5.0,5.0,@2.54,2.53,DAY,2025-10-01T18:07:19.577Z,2025-10-01T18:07:19.686Z
JD251121C00035000,JD251121C00035000,BUY,FILLED,2.0,2.0,@3.4,3.4,DAY,2025-10-01T17:48:53.208Z,2025-10-01T17:48:53.249Z
SNAP260918C00007000,SNAP260918C00007000,BUY,FILLED,10.0,10.0,@2.64,2.63,DAY,2025-10-01T17:18:33.878Z,2025-10-01T17:18:34.190Z
MU251003C00180000,MU251003C00180000,SELL,FILLED,1.0,1.0,@3.5,3.5,DAY,2025-10-01T17:14:14.872Z,2025-10-01T17:14:15.073Z
COIN251121C00400000,COIN251121C00400000,SELL,FILLED,1.0,1.0,@16.95,17.04,DAY,2025-10-01T17:13:29.751Z,2025-10-01T17:13:37.949Z
INTC251121C00033000,INTC251121C00033000,BUY,FILLED,3.0,3.0,@3.9,3.9,DAY,2025-10-01T14:54:02.223Z,2025-10-01T14:54:02.260Z
MU251003C00180000,MU251003C00180000,BUY,FILLED,2.0,2.0,@1.23,1.23,DAY,2025-10-01T14:29:02.562Z,2025-10-01T14:29:02.620Z
SMCI251121C00048000,SMCI251121C00048000,SELL,FILLED,2.0,2.0,@6.25,6.25,DAY,2025-10-01T14:20:07.519Z,2025-10-01T14:20:08.043Z
MU251121C00165000,MU251121C00165000,BUY,FILLED,1.0,1.0,@16.55,16.55,DAY,2025-10-01T14:16:54.074Z,2025-10-01T14:16:54.114Z
MTCH251121P00037500,MTCH251121P00037500,SELL,FILLED,2.0,2.0,@1.88,1.88,DAY,2025-10-01T14:04:51.346Z,2025-10-01T14:04:51.399Z
COIN251121C00400000,COIN251121C00400000,BUY,FILLED,1.0,1.0,@17.3,17.3,DAY,2025-10-01T14:04:33.061Z,2025-10-01T14:04:33.188Z
QQQ251002P00592000,QQQ251002P00592000,SELL,FILLED,1.0,1.0,@0.65,0.65,DAY,2025-10-01T14:00:21.089Z,2025-10-01T14:04:44.890Z
QQQ251002P00592000,QQQ251002P00592000,BUY,FILLED,1.0,1.0,@1.16,1.11,DAY,2025-10-01T13:50:13.350Z,2025-10-01T13:50:13.493Z
AAPL251121C00255000,AAPL251121C00255000,SELL,FILLED,1.0,1.0,@11.8,11.8,DAY,2025-10-01T13:44:39.633Z,2025-10-01T13:44:39.793Z
MU251121C00165000,MU251121C00165000,BUY,FILLED,1.0,1.0,@14.6,14.45,DAY,2025-10-01T13:42:13.622Z,2025-10-01T13:42:13.671Z
SMCI251121C00048000,SMCI251121C00048000,BUY,FILLED,4.0,4.0,@5.7,5.7,DAY,2025-10-01T13:39:17.619Z,2025-10-01T13:39:17.674Z
INTC251121C00033000,INTC251121C00033000,BUY,FILLED,3.0,3.0,@3.7,3.68,DAY,2025-10-01T13:38:22.985Z,2025-10-01T13:38:23.247Z
HL251121C00012000,HL251121C00012000,SELL,FILLED,8.0,8.0,@1.11,1.29,DAY,2025-10-01T13:37:20.225Z,2025-10-01T13:37:20.474Z
AAPL251121C00255000,AAPL251121C00255000,BUY,FILLED,1.0,1.0,@12.55,12.55,DAY,2025-10-01T13:36:51.440Z,2025-10-01T13:36:51.903Z
SNAP251121C00007000,SNAP251121C00007000,SELL,FILLED,5.0,5.0,@1.18,1.26,DAY,2025-10-01T13:31:06.288Z,2025-10-01T13:31:06.431Z
COIN251121C00400000,COIN251121C00400000,BUY,FILLED,1.0,1.0,@15.7,15.7,DAY,2025-10-01T13:30:46.619Z,2025-10-01T13:30:46.666Z
HIVE251121C00004000,HIVE251121C00004000,BUY,FILLED,5.0,5.0,@0.8,0.8,DAY,2025-09-30T19:51:26.958Z,2025-09-30T19:51:27.129Z
HIVE251121C00004000,HIVE251121C00004000,BUY,FILLED,15.0,15.0,@0.8,0.79,DAY,2025-09-30T19:50:52.322Z,2025-09-30T19:51:06.648Z
GLD251121C00358000,GLD251121C00358000,SELL,FILLED,1.0,1.0,@8.8,8.8,DAY,2025-09-30T18:49:28.005Z,2025-09-30T18:49:28.040Z
MTCH251121P00037500,MTCH251121P00037500,BUY,FILLED,2.0,2.0,@3.4,3.4,DAY,2025-09-30T18:44:52.008Z,2025-09-30T18:44:52.072Z
BILI251121C00035000,BILI251121C00035000,BUY,FILLED,5.0,5.0,@1.05,1.05,DAY,2025-09-30T17:54:02.925Z,2025-09-30T17:54:02.962Z
SKYT251219C00019000,SKYT251219C00019000,SELL,FILLED,2.0,2.0,@3.0,3.0,DAY,2025-09-30T17:08:08.244Z,2025-09-30T17:08:08.358Z
MU251121C00165000,MU251121C00165000,SELL,FILLED,1.0,1.0,@12.8,12.9,DAY,2025-09-30T16:58:55.043Z,2025-09-30T16:58:55.102Z
HL251003C00012500,HL251003C00012500,SELL,FILLED,10.0,10.0,@0.13,0.13,DAY,2025-09-30T16:58:41.729Z,2025-09-30T16:58:41.871Z
NIO251121C00007000,NIO251121C00007000,SELL,FILLED,10.0,10.0,@1.11,1.11,DAY,2025-09-30T16:58:29.949Z,2025-09-30T16:58:30.115Z
SNAP251121C00007000,SNAP251121C00007000,BUY,FILLED,5.0,5.0,@1.44,1.43,DAY,2025-09-30T16:47:31.569Z,2025-09-30T16:47:31.950Z
SNAP251219C00008000,SNAP251219C00008000,SELL,FILLED,8.0,8.0,@1.12,1.12,DAY,2025-09-30T14:36:56.961Z,2025-09-30T14:36:57.004Z
HIVE251121C00003000,HIVE251121C00003000,BUY,CANCELLED,0.0,10.0,@1.2,,DAY,2025-09-30T14:25:29.400Z,
SKYT251219C00019000,SKYT251219C00019000,SELL,FILLED,3.0,3.0,@3.6,3.6,DAY,2025-09-30T14:15:52.770Z,2025-09-30T14:15:52.827Z
NIO251003C00007500,NIO251003C00007500,SELL,FILLED,5.0,5.0,@0.24,0.24,DAY,2025-09-30T14:09:43.720Z,2025-09-30T14:09:43.982Z
SNAP251219C00008000,SNAP251219C00008000,SELL,FILLED,6.0,6.0,@1.17,1.19,DAY,2025-09-30T14:09:35.022Z,2025-09-30T14:09:35.209Z
HL251121C00012000,HL251121C00012000,SELL,FILLED,7.0,7.0,@1.22,1.22,DAY,2025-09-30T14:09:14.494Z,2025-09-30T14:09:24.375Z
QQQ250930P00585000,QQQ250930P00585000,SELL,FILLED,3.0,3.0,@0.03,0.03,DAY,2025-09-30T14:05:09.043Z,2025-09-30T14:05:09.173Z
MU251121C00165000,MU251121C00165000,BUY,FILLED,1.0,1.0,@13.75,13.7,DAY,2025-09-30T14:00:41.770Z,2025-09-30T14:00:41.822Z
SKYT251219C00019000,SKYT251219C00019000,BUY,FILLED,5.0,5.0,@4.1,4.1,DAY,2025-09-30T13:44:39.414Z,2025-09-30T13:44:39.448Z
CRWV251003C00145000,CRWV251003C00145000,SELL,FILLED,1.0,1.0,@3.7,3.7,DAY,2025-09-30T13:42:43.296Z,2025-09-30T13:42:49.056Z
JD251121C00035000,JD251121C00035000,BUY,FILLED,5.0,5.0,@3.35,3.35,DAY,2025-09-30T13:39:53.415Z,2025-09-30T13:40:21.115Z
NIO251003C00007500,NIO251003C00007500,BUY,FILLED,5.0,5.0,@0.38,0.38,DAY,2025-09-30T13:39:36.657Z,2025-09-30T13:40:53.189Z
NIO251121C00007000,NIO251121C00007000,BUY,FILLED,10.0,10.0,@1.2,1.2,DAY,2025-09-30T13:39:26.406Z,2025-09-30T13:39:26.594Z
NIO251003C00007500,NIO251003C00007500,SELL,FILLED,30.0,30.0,,0.29,DAY,2025-09-30T13:39:12.050Z,2025-09-30T13:39:12.204Z
NIO251003C00007500,NIO251003C00007500,BUY,FILLED,30.0,30.0,@0.32,0.3,DAY,2025-09-30T13:38:51.919Z,2025-09-30T13:38:52.123Z
CRWV251003C00145000,CRWV251003C00145000,BUY,FILLED,1.0,1.0,@3.7,3.6,DAY,2025-09-30T13:33:47.850Z,2025-09-30T13:33:47.956Z
GDX251017C00076500,GDX251017C00076500,SELL,FILLED,4.0,4.0,@2.06,2.06,DAY,2025-09-30T13:33:30.055Z,2025-09-30T13:33:30.225Z
MU251121C00165000,MU251121C00165000,BUY,FILLED,1.0,1.0,@12.65,12.65,DAY,2025-09-30T13:31:58.481Z,2025-09-30T13:31:58.590Z
GLD251121C00358000,GLD251121C00358000,SELL,FILLED,1.0,1.0,@7.25,7.27,DAY,2025-09-30T13:31:31.466Z,2025-09-30T13:31:31.615Z
GDX251017C00079000,GDX251017C00079000,SELL,FILLED,1.0,1.0,@1.08,1.08,DAY,2025-09-30T13:31:22.778Z,2025-09-30T13:31:22.844Z
GDX251017C00076500,GDX251017C00076500,SELL,FILLED,2.0,2.0,@1.88,1.88,DAY,2025-09-30T13:31:12.312Z,2025-09-30T13:31:12.613Z
INTC251121C00036000,INTC251121C00036000,SELL,FILLED,8.0,8.0,,2.75,DAY,2025-09-30T13:30:41.278Z,2025-09-30T13:30:41.499Z
SNAP251219C00008000,SNAP251219C00008000,BUY,FILLED,2.0,2.0,@1.48,1.48,DAY,2025-09-29T17:43:27.406Z,2025-09-29T17:43:27.540Z
OPEN251121P00006000,OPEN251121P00006000,SELL,FILLED,5.0,5.0,@0.62,0.62,DAY,2025-09-29T17:42:52.840Z,2025-09-29T17:42:52.879Z
SNAP251219C00008000,SNAP251219C00008000,BUY,FILLED,12.0,12.0,@1.49,1.48,DAY,2025-09-29T17:42:37.131Z,2025-09-29T17:42:37.276Z
HL251121C00015000,HL251121C00015000,SELL,FILLED,35.0,35.0,@0.38,0.39,DAY,2025-09-29T17:16:11.397Z,2025-09-29T17:16:11.607Z
BILI251121C00027000,BILI251121C00027000,BUY,FILLED,8.0,8.0,@2.7,2.7,DAY,2025-09-29T17:04:40.799Z,2025-09-29T17:05:10.382Z
BABA251121C00220000,BABA251121C00220000,SELL,FILLED,4.0,4.0,@4.0,4.0,DAY,2025-09-29T17:04:26.017Z,2025-09-29T17:04:26.053Z
MSTR251121P00270000,MSTR251121P00270000,SELL,FILLED,1.0,1.0,@10.15,10.15,DAY,2025-09-29T17:03:31.629Z,2025-09-29T17:03:31.671Z
VNET251121C00014000,VNET251121C00014000,SELL,FILLED,10.0,10.0,@0.9,0.9,DAY,2025-09-29T15:56:33.809Z,2025-09-29T15:56:33.943Z
BILI251121C00027000,BILI251121C00027000,BUY,FILLED,8.0,8.0,@2.75,2.75,DAY,2025-09-29T15:55:47.457Z,2025-09-29T15:55:50.687Z
ILMN251121P00085000,ILMN251121P00085000,SELL,FILLED,4.0,4.0,@3.5,3.58,DAY,2025-09-29T14:05:15.006Z,2025-09-29T14:05:15.235Z
HL251121C00015000,HL251121C00015000,BUY,FILLED,35.0,35.0,@0.46,0.44,DAY,2025-09-29T13:41:43.455Z,2025-09-29T13:41:43.571Z
HL251003C00012500,HL251003C00012500,BUY,FILLED,10.0,10.0,@0.22,0.21,DAY,2025-09-29T13:35:13.287Z,2025-09-29T13:35:13.435Z
MSTR251121P00270000,MSTR251121P00270000,SELL,FILLED,1.0,1.0,@12.5,12.5,DAY,2025-09-29T13:33:59.956Z,2025-09-29T13:34:00.197Z
BABA251121C00220000,BABA251121C00220000,BUY,FILLED,1.0,1.0,@3.85,3.85,DAY,2025-09-29T13:32:34.189Z,2025-09-29T13:32:39.375Z
BABA251121C00220000,BABA251121C00220000,BUY,FILLED,3.0,3.0,@4.0,4.0,DAY,2025-09-29T13:32:21.405Z,2025-09-29T13:32:21.539Z
XYZ251121P00065000,XYZ251121P00065000,SELL,FILLED,5.0,5.0,@1.94,1.97,DAY,2025-09-29T13:31:04.340Z,2025-09-29T13:31:04.640Z
OKLO251121P00080000,OKLO251121P00080000,SELL,FILLED,2.0,2.0,@3.4,3.4,DAY,2025-09-29T13:30:58.834Z,2025-09-29T13:30:58.880Z
HL251121C00012000,HL251121C00012000,BUY,FILLED,15.0,15.0,@1.25,1.17,DAY,2025-09-29T13:30:29.073Z,2025-09-29T13:30:29.510Z
XYZ251121P00065000,XYZ251121P00065000,BUY,FILLED,2.0,2.0,@2.41,2.41,DAY,2025-09-26T19:48:45.977Z,2025-09-26T19:48:46.026Z
INTC250926C00036000,INTC250926C00036000,SELL,FILLED,6.0,6.0,@0.33,0.33,DAY,2025-09-26T16:56:55.879Z,2025-09-26T16:56:55.920Z
JD251121C00041000,JD251121C00041000,SELL,FILLED,4.0,4.0,@1.29,1.3,DAY,2025-09-26T15:18:23.178Z,2025-09-26T15:18:23.448Z
COIN251017P00230000,COIN251017P00230000,SELL,FILLED,5.0,5.0,@0.73,0.8,DAY,2025-09-26T15:11:12.221Z,2025-09-26T15:11:12.439Z
OKLO251121P00080000,OKLO251121P00080000,BUY,FILLED,2.0,2.0,@5.35,5.35,DAY,2025-09-26T15:10:46.318Z,2025-09-26T15:10:46.441Z
GDX251017C00079000,GDX251017C00079000,BUY,FILLED,1.0,1.0,@1.04,1.04,DAY,2025-09-26T14:12:40.610Z,2025-09-26T14:12:40.664Z
GDX251017C00076500,GDX251017C00076500,BUY,FILLED,6.0,6.0,@1.64,1.63,DAY,2025-09-26T14:01:30.344Z,2025-09-26T14:01:30.379Z
XYZ251121P00065000,XYZ251121P00065000,BUY,FILLED,3.0,3.0,@2.99,2.95,DAY,2025-09-26T13:37:01.811Z,2025-09-26T13:37:02.245Z
MSTR250926P00295000,MSTR250926P00295000,SELL,FILLED,1.0,1.0,@1.63,1.73,DAY,2025-09-26T13:36:20.231Z,2025-09-26T13:36:20.390Z
JD251121C00041000,JD251121C00041000,SELL,FILLED,4.0,4.0,@1.03,1.21,DAY,2025-09-26T13:35:54.184Z,2025-09-26T13:35:54.335Z
MU251121P00120000,MU251121P00120000,SELL,FILLED,8.0,8.0,@1.1,1.19,DAY,2025-09-26T13:32:07.989Z,2025-09-26T13:32:08.130Z
MP251121C00095000,MP251121C00095000,SELL,FILLED,2.0,2.0,@4.3,4.3,DAY,2025-09-26T13:31:57.638Z,2025-09-26T13:31:57.683Z
NIO251121C00010000,NIO251121C00010000,SELL,FILLED,3.0,3.0,,0.27,DAY,2025-09-26T13:31:14.354Z,2025-09-26T13:31:14.532Z
INTC250926C00036000,INTC250926C00036000,BUY,FILLED,10.0,10.0,@0.29,0.29,DAY,2025-09-25T19:51:31.192Z,2025-09-25T19:51:31.316Z
MP251121C00095000,MP251121C00095000,BUY,FILLED,2.0,2.0,@5.4,5.37,DAY,2025-09-25T19:20:51.020Z,2025-09-25T19:20:51.257Z
GLD251121C00358000,GLD251121C00358000,BUY,FILLED,2.0,2.0,@5.8,5.73,DAY,2025-09-25T18:56:42.294Z,2025-09-25T18:56:42.522Z
QQQ250930P00585000,QQQ250930P00585000,SELL,FILLED,3.0,3.0,,2.87,DAY,2025-09-25T18:04:55.566Z,2025-09-25T18:06:01.126Z
COIN251017P00230000,COIN251017P00230000,BUY,FILLED,5.0,5.0,@1.0,1.0,DAY,2025-09-25T17:42:07.133Z,2025-09-25T17:42:07.174Z
JD251121C00041000,JD251121C00041000,SELL,FILLED,7.0,7.0,@1.41,1.42,DAY,2025-09-25T17:39:33.575Z,2025-09-25T17:39:33.702Z
NIO251121C00010000,NIO251121C00010000,SELL,PARTIAL_FILLED,27.0,30.0,@0.31,0.31,DAY,2025-09-25T17:39:04.245Z,2025-09-25T17:39:04.489Z
CRWV251121C00175000,CRWV251121C00175000,SELL,FILLED,3.0,3.0,@6.75,6.75,DAY,2025-09-25T17:38:57.218Z,2025-09-25T17:38:57.325Z
CRWV250926C00142000,CRWV250926C00142000,SELL,FILLED,1.0,1.0,@0.92,0.92,DAY,2025-09-25T16:14:01.850Z,2025-09-25T16:14:02.029Z
QQQ250930P00585000,QQQ250930P00585000,BUY,FILLED,6.0,6.0,@1.47,1.45,DAY,2025-09-25T16:08:31.469Z,2025-09-25T16:08:43.662Z
CRWV250926C00142000,CRWV250926C00142000,BUY,FILLED,1.0,1.0,@2.04,2.04,DAY,2025-09-25T15:52:05.688Z,2025-09-25T15:52:05.843Z
INTC250926C00034500,INTC250926C00034500,SELL,FILLED,10.0,10.0,@0.24,0.24,DAY,2025-09-25T15:26:20.478Z,2025-09-25T15:26:20.678Z
INTC250926C00034500,INTC250926C00034500,BUY,FILLED,10.0,10.0,@0.4,0.4,DAY,2025-09-25T15:15:04.354Z,2025-09-25T15:15:04.392Z
MSTR250926P00295000,MSTR250926P00295000,BUY,FILLED,1.0,1.0,@2.05,2.05,DAY,2025-09-25T15:05:19.755Z,2025-09-25T15:05:20.116Z
INTC251121C00036000,INTC251121C00036000,BUY,FILLED,3.0,3.0,@2.39,2.37,DAY,2025-09-25T14:57:36.592Z,2025-09-25T14:57:36.736Z
UAL251121P00090000,UAL251121P00090000,SELL,FILLED,4.0,4.0,,3.52,DAY,2025-09-25T14:42:17.371Z,2025-09-25T14:42:17.516Z
CRWV251121C00175000,CRWV251121C00175000,BUY,FILLED,1.0,1.0,@9.25,9.25,DAY,2025-09-25T14:34:21.041Z,2025-09-25T14:34:21.076Z
INTC250926C00034000,INTC250926C00034000,SELL,FILLED,10.0,10.0,@0.6,0.64,DAY,2025-09-25T14:12:58.013Z,2025-09-25T14:12:58.158Z
NIO251121C00010000,NIO251121C00010000,BUY,FILLED,30.0,30.0,@0.38,0.36,DAY,2025-09-25T14:12:10.611Z,2025-09-25T14:12:10.779Z
VNET251121C00014000,VNET251121C00014000,BUY,FILLED,8.0,8.0,@1.2,1.17,DAY,2025-09-25T14:11:14.777Z,2025-09-25T14:11:14.992Z
MSTR250926P00292500,MSTR250926P00292500,SELL,FILLED,1.0,1.0,@0.88,0.88,DAY,2025-09-25T14:07:47.103Z,2025-09-25T14:07:47.200Z
MU251121P00120000,MU251121P00120000,SELL,FILLED,7.0,7.0,@1.14,1.16,DAY,2025-09-25T14:07:40.070Z,2025-09-25T14:07:40.309Z
INTC250926C00034000,INTC250926C00034000,BUY,FILLED,10.0,10.0,@0.49,0.49,DAY,2025-09-25T14:06:51.771Z,2025-09-25T14:06:56.101Z
INTC251121C00036000,INTC251121C00036000,BUY,FILLED,1.0,1.0,@2.31,2.31,DAY,2025-09-25T14:05:14.028Z,2025-09-25T14:05:14.176Z
INTC251121C00036000,INTC251121C00036000,BUY,FILLED,4.0,4.0,@2.22,2.16,DAY,2025-09-25T14:03:13.867Z,2025-09-25T14:03:14.002Z
JD251121C00041000,JD251121C00041000,BUY,FILLED,15.0,15.0,@1.61,1.6,DAY,2025-09-25T14:02:14.735Z,2025-09-25T14:02:29.738Z
QQQ250925P00586000,QQQ250925P00586000,SELL,FILLED,2.0,2.0,@0.59,0.59,DAY,2025-09-25T13:47:27.934Z,2025-09-25T13:47:56.009Z
MU251121P00120000,MU251121P00120000,SELL,FILLED,5.0,5.0,@1.25,1.25,DAY,2025-09-25T13:47:18.609Z,2025-09-25T13:47:18.664Z
CRWV251121C00175000,CRWV251121C00175000,BUY,FILLED,1.0,1.0,@8.9,8.58,DAY,2025-09-25T13:47:05.770Z,2025-09-25T13:47:06.335Z
INTC251121C00034000,INTC251121C00034000,SELL,FILLED,3.0,3.0,@2.22,2.23,DAY,2025-09-25T13:44:32.855Z,2025-09-25T13:44:32.999Z
MSTR250926P00292500,MSTR250926P00292500,BUY,FILLED,1.0,1.0,@1.91,1.84,DAY,2025-09-25T13:42:59.904Z,2025-09-25T13:43:00.271Z
JD251121C00040000,JD251121C00040000,SELL,FILLED,4.0,4.0,@1.28,1.29,DAY,2025-09-25T13:40:23.776Z,2025-09-25T13:40:49.000Z
ILMN251121P00085000,ILMN251121P00085000,BUY,FILLED,4.0,4.0,@3.7,3.7,DAY,2025-09-25T13:39:56.112Z,2025-09-25T13:39:56.251Z
QQQ250925P00586000,QQQ250925P00586000,SELL,FILLED,8.0,8.0,@0.61,0.61,DAY,2025-09-25T13:39:09.190Z,2025-09-25T13:39:10.557Z
MU251121P00120000,MU251121P00120000,BUY,FILLED,10.0,10.0,@1.31,1.31,DAY,2025-09-25T13:38:54.681Z,2025-09-25T13:38:54.722Z
VNET251121C00014000,VNET251121C00014000,SELL,FILLED,8.0,8.0,@0.85,0.85,DAY,2025-09-25T13:37:31.895Z,2025-09-25T13:37:31.950Z
JD251121C00040000,JD251121C00040000,SELL,FILLED,10.0,10.0,,1.52,DAY,2025-09-25T13:35:01.416Z,2025-09-25T13:35:01.554Z
MSTR251121P00270000,MSTR251121P00270000,BUY,FILLED,1.0,1.0,@13.3,13.3,DAY,2025-09-25T13:34:22.292Z,2025-09-25T13:34:22.343Z
INTC251121C00034000,INTC251121C00034000,SELL,FILLED,10.0,10.0,@2.3,2.3,DAY,2025-09-25T13:33:06.851Z,2025-09-25T13:33:06.965Z
UAL251121P00090000,UAL251121P00090000,BUY,FILLED,1.0,1.0,@4.1,4.05,DAY,2025-09-25T13:32:07.552Z,2025-09-25T13:32:07.604Z
MU251121P00120000,MU251121P00120000,BUY,FILLED,10.0,10.0,@1.3,1.3,DAY,2025-09-25T13:31:52.297Z,2025-09-25T13:31:52.492Z
QQQ250925P00586000,QQQ250925P00586000,BUY,FILLED,10.0,10.0,@0.41,0.4,DAY,2025-09-25T13:31:38.167Z,2025-09-25T13:31:38.345Z
MSTR251121P00270000,MSTR251121P00270000,BUY,FILLED,1.0,1.0,@12.9,12.8,DAY,2025-09-25T13:30:49.968Z,2025-09-25T13:30:50.173Z
CRWV251121C00175000,CRWV251121C00175000,SELL,FILLED,3.0,3.0,@6.6,6.6,DAY,2025-09-25T13:30:19.553Z,2025-09-25T13:31:00.499Z
JD251121C00040000,JD251121C00040000,BUY,FILLED,3.0,3.0,@1.51,1.51,DAY,2025-09-24T19:52:29.258Z,2025-09-24T19:52:29.292Z
JD251121C00040000,JD251121C00040000,BUY,FILLED,3.0,3.0,@1.51,1.51,DAY,2025-09-24T19:51:40.813Z,2025-09-24T19:51:40.947Z
JD251121C00040000,JD251121C00040000,BUY,FILLED,8.0,8.0,@1.51,1.51,DAY,2025-09-24T19:51:09.973Z,2025-09-24T19:51:10.132Z
CRWV251121C00175000,CRWV251121C00175000,BUY,FILLED,1.0,1.0,@8.0,7.95,DAY,2025-09-24T18:56:17.103Z,2025-09-24T18:56:17.287Z
COIN251121P00250000,COIN251121P00250000,SELL,FILLED,2.0,2.0,@5.85,5.9,DAY,2025-09-24T18:14:30.359Z,2025-09-24T18:14:30.524Z
MU251017P00140000,MU251017P00140000,SELL,FILLED,3.0,3.0,@1.34,1.34,DAY,2025-09-24T18:06:49.169Z,2025-09-24T18:06:49.322Z
CRWV251121C00175000,CRWV251121C00175000,BUY,FILLED,3.0,3.0,@7.5,7.5,DAY,2025-09-24T18:06:42.216Z,2025-09-24T18:06:42.262Z
QQQ250925P00591000,QQQ250925P00591000,SELL,FILLED,1.0,1.0,@1.16,1.17,DAY,2025-09-24T16:20:37.439Z,2025-09-24T16:20:37.580Z
FSLR251121C00270000,FSLR251121C00270000,SELL,FILLED,1.0,1.0,@7.0,7.14,DAY,2025-09-24T16:08:40.604Z,2025-09-24T16:08:40.738Z
UAL251121P00090000,UAL251121P00090000,BUY,FILLED,3.0,3.0,@3.35,3.29,DAY,2025-09-24T16:07:51.691Z,2025-09-24T16:07:51.794Z
MU251017P00140000,MU251017P00140000,BUY,FILLED,3.0,3.0,@1.58,1.55,DAY,2025-09-24T16:06:29.081Z,2025-09-24T16:06:29.299Z
COHR260116C00165000,COHR260116C00165000,SELL,FILLED,4.0,4.0,@1.65,1.74,DAY,2025-09-24T16:05:20.735Z,2025-09-24T16:05:20.972Z
QQQ250925P00591000,QQQ250925P00591000,SELL,FILLED,2.0,2.0,@1.17,1.17,DAY,2025-09-24T16:05:02.327Z,2025-09-24T16:05:04.028Z
AMKR260320C00036000,AMKR260320C00036000,SELL,FILLED,5.0,5.0,@1.9,1.95,DAY,2025-09-24T15:58:08.678Z,2025-09-24T15:58:08.802Z
NVDA251121C00195000,NVDA251121C00195000,SELL,FILLED,1.0,1.0,@5.6,5.6,DAY,2025-09-24T15:48:29.119Z,2025-09-24T15:48:29.170Z
QQQ250925P00591000,QQQ250925P00591000,BUY,FILLED,3.0,3.0,@0.81,0.78,DAY,2025-09-24T15:47:07.204Z,2025-09-24T15:47:07.289Z
VNET251121C00014000,VNET251121C00014000,BUY,FILLED,10.0,10.0,@1.05,1.05,DAY,2025-09-24T15:00:55.475Z,2025-09-24T15:00:55.575Z
NVDA251121C00195000,NVDA251121C00195000,SELL,FILLED,1.0,1.0,@6.05,6.05,DAY,2025-09-24T14:23:55.150Z,2025-09-24T14:23:55.259Z
FSLR251121C00270000,FSLR251121C00270000,SELL,FILLED,2.0,2.0,@6.45,6.65,DAY,2025-09-24T14:15:00.140Z,2025-09-24T14:15:00.277Z
SOUN251121C00020000,SOUN251121C00020000,SELL,FILLED,5.0,5.0,@2.3,2.31,DAY,2025-09-24T14:11:53.926Z,2025-09-24T14:11:53.966Z
FSLR251121C00270000,FSLR251121C00270000,BUY,FILLED,2.0,2.0,@7.8,7.4,DAY,2025-09-24T14:04:06.113Z,2025-09-24T14:04:15.880Z
FSLR251121C00270000,FSLR251121C00270000,BUY,FILLED,1.0,1.0,@7.3,7.3,DAY,2025-09-24T14:03:34.714Z,2025-09-24T14:03:51.799Z
SOUN251121C00020000,SOUN251121C00020000,BUY,FILLED,5.0,5.0,@2.59,2.56,DAY,2025-09-24T14:03:00.531Z,2025-09-24T14:03:00.569Z
