"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"03/26/2025","Sell to Close","INTC 07/18/2025 20.00 C","CALL INTEL CORP $20 EXP 07/18/25","1","$4.79","$0.67","$478.33"
"03/26/2025","Sell to Close","INTC 07/18/2025 20.00 C","CALL INTEL CORP $20 EXP 07/18/25","4","$4.74","$2.72","$1893.28"
"03/26/2025","Buy to Open","NVDA 04/04/2025 108.00 P","PUT NVIDIA CORP $108 EXP 04/04/25","5","$1.23","$3.30","-$618.30"
"03/26/2025","Buy to Open","NOC 04/17/2025 555.00 C","CALL NORTHROP GRUMMAN CO$555 EXP 04/17/25","2","$2.04","$1.32","-$409.32"
"03/26/2025","Sell to Close","U 05/16/2025 25.00 C","CALL UNITY SOFTWARE INC $25 EXP 05/16/25","10","$1.14","$6.67","$1133.33"
"03/26/2025","Buy to Open","TSLA 04/17/2025 250.00 P","PUT TESLA INC $250 EXP 04/17/25","3","$7.95","$1.98","-$2386.98"
"03/26/2025","Sell to Close","U 05/16/2025 25.00 C","CALL UNITY SOFTWARE INC $25 EXP 05/16/25","10","$1.22","$6.66","$1213.34"
"03/26/2025","Sell to Close","TIGR 05/16/2025 12.00 C","CALL UP FINTECH HLDG LTD$12 EXP 05/16/25","50","$0.2088","$33.23","$1010.77"
"03/26/2025","Sell to Close","U 05/16/2025 26.00 C","CALL UNITY SOFTWARE INC $26 EXP 05/16/25","15","$1.00","$9.99","$1490.01"
"03/25/2025","Buy to Open","BABA 05/16/2025 125.00 P","PUT ALIBABA GROUP HLDG L$125 EXP 05/16/25","5","$4.61","$3.30","-$2308.30"
"03/25/2025","Sell to Close","BABA 03/28/2025 140.00 C","CALL ALIBABA GROUP HLDG $140 EXP 03/28/25","5","$0.36","$3.32","$176.68"
"03/25/2025","Buy to Open","NOC 04/17/2025 525.00 C","CALL NORTHROP GRUMMAN CO$525 EXP 04/17/25","1","$7.95","$0.66","-$795.66"
"03/25/2025","Buy to Open","NOC 04/17/2025 525.00 C","CALL NORTHROP GRUMMAN CO$525 EXP 04/17/25","1","$7.52","$0.66","-$752.66"
"03/25/2025","Buy to Open","OKLO 04/17/2025 27.50 P","PUT OKLO INC $27.5 EXP 04/17/25","8","$2.38","$5.29","-$1909.29"
"03/25/2025","Buy to Open","BABA 03/28/2025 140.00 C","CALL ALIBABA GROUP HLDG $140 EXP 03/28/25","5","$1.09","$3.30","-$548.30"
"03/25/2025","Buy to Open","OKLO 04/17/2025 28.00 P","PUT OKLO INC $28 EXP 04/17/25","8","$2.37","$5.29","-$1901.29"
"03/25/2025","Sell to Close","MSTR 04/04/2025 335.00 C","CALL MICROSTRATEGY INC $335 EXP 04/04/25","1","$15.70","$0.70","$1569.30"
"03/25/2025","Sell to Close","TSLA 04/04/2025 300.00 C","CALL TESLA INC $300 EXP 04/04/25","2","$5.23","$1.34","$1044.66"
"03/24/2025","Buy to Open","MSTR 04/04/2025 335.00 C","CALL MICROSTRATEGY INC $335 EXP 04/04/25","1","$19.46","$0.66","-$1946.66"
"03/24/2025","Buy to Open","TIGR 05/16/2025 12.00 C","CALL UP FINTECH HLDG LTD$12 EXP 05/16/25","100","$0.22","$66.11","-$2266.11"
"03/24/2025","Buy","XIACY","XIAOMI CORP FUNSPONSORED ADR 1 ADR REPS 5 ORD SHS","200","$34.6526","$6.95","-$6937.47"
"03/24/2025","Buy to Open","TSLA 04/04/2025 300.00 C","CALL TESLA INC $300 EXP 04/04/25","2","$3.90","$1.32","-$781.32"
"03/24/2025","Buy to Open","U 05/16/2025 26.00 C","CALL UNITY SOFTWARE INC $26 EXP 05/16/25","15","$1.10","$9.91","-$1659.91"
"03/24/2025 as of 03/21/2025","Expired","INTC 03/21/2025 27.00 C","CALL INTEL CORP $27 EXP 03/21/25","-20","","",""
"03/20/2025","Sell to Close","MSTR 05/16/2025 400.00 C","CALL MICROSTRATEGY INC $400 EXP 05/16/25","2","$13.15","$1.40","$2628.60"
"03/20/2025","Sell","NIO","NIO INC FSPONSORED ADR 1 ADR REPS 1 ORD SHS","1,000","$4.765","$0.30","$4764.70"
"03/20/2025","Sell to Close","INTC 05/16/2025 30.00 C","CALL INTEL CORP $30 EXP 05/16/25","30","$0.59","$19.96","$1750.04"
"03/19/2025","Buy to Open","U 05/16/2025 25.00 C","CALL UNITY SOFTWARE INC $25 EXP 05/16/25","20","$1.2015","$13.21","-$2416.21"
"03/19/2025","Sell to Close","QUBT 03/21/2025 9.00 C","CALL QUANTUM COMPUTING I$9 EXP 03/21/25","10","$0.79","$6.66","$783.34"
"03/19/2025","Sell","VNET","VNET GROUP INC FSPONSORED ADR 1 ADR REPS 6 ORD SHS","888","$10.29","$0.40","$9137.12"
"03/19/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","200","$51.49","$0.31","$10297.69"
"03/19/2025","Sell to Close","BABA 03/21/2025 150.00 C","CALL ALIBABA GROUP HLDG $150 EXP 03/21/25","2","$0.49","$1.33","$96.67"
"03/19/2025","Sell to Close","BABA 05/16/2025 180.00 C","CALL ALIBABA GROUP HLDG $180 EXP 05/16/25","8","$2.15","$5.34","$1714.66"
"03/19/2025","Sell to Close","TSLA 04/17/2025 175.00 P","PUT TESLA INC $175 EXP 04/17/25","3","$2.71","$2.01","$810.99"
"03/18/2025","Sell to Close","QUBT 03/21/2025 9.00 C","CALL QUANTUM COMPUTING I$9 EXP 03/21/25","10","$0.57","$6.64","$563.36"
"03/17/2025","Buy to Open","TSLA 04/17/2025 175.00 P","PUT TESLA INC $175 EXP 04/17/25","3","$2.84","$1.98","-$853.98"
"03/17/2025","Buy to Open","BABA 03/21/2025 150.00 C","CALL ALIBABA GROUP HLDG $150 EXP 03/21/25","2","$2.55","$1.32","-$511.32"
"03/17/2025","Buy to Open","BABA 05/16/2025 180.00 C","CALL ALIBABA GROUP HLDG $180 EXP 05/16/25","8","$2.77","$5.29","-$2221.29"
"03/17/2025","Buy","INTC","INTEL CORP","50","$25.4679","","-$1273.40"
"03/17/2025","Sell to Close","QUBT 03/21/2025 9.00 C","CALL QUANTUM COMPUTING I$9 EXP 03/21/25","10","$0.73","$6.66","$723.34"
"03/17/2025","Buy to Open","INTC 03/21/2025 27.00 C","CALL INTEL CORP $27 EXP 03/21/25","20","$0.23","$13.22","-$473.22"
"03/17/2025 as of 03/15/2025","Bank Interest","","BANK INT ...525 SCHWAB BANK","","","","$0.30"
"03/14/2025","Qualified Dividend","AEM","AGNICO EAGLE MINES LTD F","","","","$40.00"
"03/14/2025","Sell to Close","TSLA 03/14/2025 250.00 C","CALL TESLA INC $250 EXP 03/14/25","5","$0.67","$3.33","$331.67"
"03/14/2025","Buy to Open","TSLA 03/14/2025 250.00 C","CALL TESLA INC $250 EXP 03/14/25","5","$1.70","$3.30","-$853.30"
"03/14/2025","Sell to Close","MSTR 03/14/2025 290.00 C","CALL MICROSTRATEGY INC $290 EXP 03/14/25","2","$1.65","$1.34","$328.66"
"03/14/2025","Buy to Open","MSTR 03/14/2025 290.00 C","CALL MICROSTRATEGY INC $290 EXP 03/14/25","2","$2.91","$1.32","-$583.32"
"03/14/2025","Sell to Close","MSTR 03/14/2025 290.00 C","CALL MICROSTRATEGY INC $290 EXP 03/14/25","2","$4.47","$1.35","$892.65"
"03/14/2025","Buy to Open","QUBT 03/21/2025 9.00 C","CALL QUANTUM COMPUTING I$9 EXP 03/21/25","30","$0.25","$19.83","-$769.83"
"03/14/2025","Buy to Open","MSTR 03/14/2025 290.00 C","CALL MICROSTRATEGY INC $290 EXP 03/14/25","2","$3.12","$1.32","-$625.32"
"03/14/2025","Sell to Close","TSLA 05/16/2025 270.00 C","CALL TESLA INC $270 EXP 05/16/25","2","$17.65","$1.43","$3528.57"
"03/14/2025","Sell to Close","TSLA 03/14/2025 250.00 C","CALL TESLA INC $250 EXP 03/14/25","3","$1.1867","$1.98","$354.02"
"03/14/2025","Sell to Close","XPEV 05/16/2025 31.00 C","CALL XPENG INC ADR $31 EXP 05/16/25","4","$1.23","$2.66","$489.34"
"03/14/2025","Buy to Open","MSTR 05/16/2025 400.00 C","CALL MICROSTRATEGY INC $400 EXP 05/16/25","2","$11.97","$1.32","-$2395.32"
"03/14/2025","Sell to Close","TSLA 03/14/2025 250.00 C","CALL TESLA INC $250 EXP 03/14/25","2","$3.10","$1.35","$618.65"
"03/13/2025","Buy to Open","TSLA 05/16/2025 270.00 C","CALL TESLA INC $270 EXP 05/16/25","2","$17.90","$1.32","-$3581.32"
"03/13/2025","Buy to Open","TSLA 03/14/2025 250.00 C","CALL TESLA INC $250 EXP 03/14/25","5","$1.26","$3.30","-$633.30"
"03/13/2025","Buy","VNET","VNET GROUP INC FSPONSORED ADR 1 ADR REPS 6 ORD SHS","888","$10.3167","","-$9161.23"
"03/13/2025","Buy to Open","INTC 05/16/2025 30.00 C","CALL INTEL CORP $30 EXP 05/16/25","30","$0.85","$19.82","-$2569.82"
"03/13/2025","Buy","INTC","INTEL CORP","200","$24.05","","-$4810.00"
"03/11/2025","Buy","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","200","$45.49","","-$9098.00"
"03/11/2025","Buy to Open","XPEV 05/16/2025 31.00 C","CALL XPENG INC ADR $31 EXP 05/16/25","4","$2.54","$2.64","-$1018.64"
"03/11/2025","Buy","NIO","NIO INC FSPONSORED ADR 1 ADR REPS 1 ORD SHS","1,000","$4.90","","-$4900.00"
"03/10/2025","Sell","RKT","ROCKET COMPANIES CLASS ACLASS A","700","$12.995","$0.37","$9096.13"
"03/10/2025","Sell to Close","TSLA 04/25/2025 220.00 P","PUT TESLA INC $220 EXP 04/25/25","1","$16.68","$0.71","$1667.29"
"03/10/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","1","$17.45","$0.71","$1744.29"
"03/10/2025","Buy to Open","TSLA 04/25/2025 220.00 P","PUT TESLA INC $220 EXP 04/25/25","1","$16.59","$0.66","-$1659.66"
"03/10/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","200","$42.60","$0.27","$8519.73"
"03/10/2025","Sell","XPEV","XPENG INC ADR FUNSPONSORED ADR 1 ADR REPS 2 ORD SHS","500","$23.335","$0.40","$11667.10"
"03/10/2025","Sell to Close","FUTU 05/16/2025 130.00 C","CALL FUTU HLDGS LTD $130 EXP 05/16/25","2","$6.82","$1.37","$1362.63"
"03/10/2025","Sell to Close","BABA 05/16/2025 155.00 C","CALL ALIBABA GROUP HLDG $155 EXP 05/16/25","4","$5.42","$2.72","$2165.28"
"03/07/2025","Buy","INTC","INTEL CORP","200","$20.5268","","-$4105.36"
"03/07/2025","Buy to Open","INTC 07/18/2025 20.00 C","CALL INTEL CORP $20 EXP 07/18/25","5","$3.13","$3.30","-$1568.30"
"03/07/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$14.36","$1.40","$2870.60"
"03/07/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","3","$14.80","$2.11","$4437.89"
"03/07/2025","Sell to Close","NVDA 03/07/2025 109.00 P","PUT NVIDIA CORP $109 EXP 03/07/25","7","$0.69","$4.66","$478.34"
"03/07/2025","Sell to Close","JD 05/16/2025 45.00 C","CALL JD COM INC $45 EXP 05/16/25","5","$2.87","$3.35","$1431.65"
"03/07/2025","Buy to Open","NVDA 03/07/2025 109.00 P","PUT NVIDIA CORP $109 EXP 03/07/25","7","$1.16","$4.63","-$816.63"
"03/07/2025","Sell to Close","MSTR 03/07/2025 315.00 C","CALL MICROSTRATEGY INC $315 EXP 03/07/25","2","$2.75","$1.35","$548.65"
"03/07/2025","Buy to Open","MSTR 03/07/2025 315.00 C","CALL MICROSTRATEGY INC $315 EXP 03/07/25","2","$4.85","$1.32","-$971.32"
"03/07/2025","Sell to Close","NVDA 03/07/2025 109.00 P","PUT NVIDIA CORP $109 EXP 03/07/25","10","$0.52","$6.65","$513.35"
"03/06/2025","Buy to Open","NVDA 03/07/2025 109.00 P","PUT NVIDIA CORP $109 EXP 03/07/25","10","$1.51","$6.61","-$1516.61"
"03/06/2025","Sell to Close","NVDA 03/07/2025 111.00 P","PUT NVIDIA CORP $111 EXP 03/07/25","10","$1.89","$6.69","$1883.31"
"03/06/2025","Buy to Open","NVDA 03/07/2025 111.00 P","PUT NVIDIA CORP $111 EXP 03/07/25","5","$2.42","$3.30","-$1213.30"
"03/06/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$14.595","$1.32","-$2920.32"
"03/06/2025","Buy to Open","NVDA 03/07/2025 111.00 P","PUT NVIDIA CORP $111 EXP 03/07/25","5","$1.96","$3.30","-$983.30"
"03/06/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","3","$13.45","$2.10","$4032.90"
"03/05/2025","Buy to Open","JD 05/16/2025 45.00 C","CALL JD COM INC $45 EXP 05/16/25","5","$3.59","$3.30","-$1798.30"
"03/05/2025","Buy to Open","BABA 05/16/2025 155.00 C","CALL ALIBABA GROUP HLDG $155 EXP 05/16/25","4","$6.99","$2.64","-$2798.64"
"03/05/2025","Buy to Open","FUTU 05/16/2025 130.00 C","CALL FUTU HLDGS LTD $130 EXP 05/16/25","2","$10.63","$1.32","-$2127.32"
"03/04/2025","Buy","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","150","$40.31","","-$6046.50"
"03/04/2025","Buy","RKT","ROCKET COMPANIES CLASS ACLASS A","700","$14.1436","","-$9900.52"
"03/04/2025","Sell","INTC","INTEL CORP","665","$22.4532","$0.53","$14930.85"
"03/03/2025","Sell to Close","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","12","$3.85","$8.07","$4611.93"
"03/03/2025","Buy","XPEV","XPENG INC ADR FUNSPONSORED ADR 1 ADR REPS 2 ORD SHS","500","$20.4054","","-$10202.70"
"02/28/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","8","$4.80","$5.29","-$3845.29"
"02/28/2025","Buy","INTC","INTEL CORP","400","$24.205","","-$9682.00"
"02/28/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","50","$39.875","$0.07","$1993.68"
"02/28/2025","Sell","INTC","INTEL CORP","400","$22.6613","$0.32","$9064.20"
"02/28/2025","Sell","BILI","BILIBILI INC FUNSPONSORED ADR 1 ADR REPS 1 ORD SHS","450","$20.075","$0.32","$9033.43"
"02/28/2025","Sell","XIACY","XIAOMI CORP FUNSPONSORED ADR 1 ADR REPS 5 ORD SHS","150","$33.1637","$7.11","$4967.45"
"02/28/2025","Sell to Close","BABA 05/16/2025 155.00 C","CALL ALIBABA GROUP HLDG $155 EXP 05/16/25","3","$4.70","$2.03","$1407.97"
"02/27/2025","Sell to Close","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","4","$3.95","$2.69","$1577.31"
"02/27/2025","Buy","XIACY","XIAOMI CORP FUNSPONSORED ADR 1 ADR REPS 5 ORD SHS","150","$35.94","$6.95","-$5397.95"
"02/27/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$6.55","$1.32","-$1311.32"
"02/27/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$5.94","$1.32","-$1189.32"
"02/27/2025","Sell to Close","BABA 05/16/2025 155.00 C","CALL ALIBABA GROUP HLDG $155 EXP 05/16/25","2","$7.40","$1.36","$1478.64"
"02/26/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$7.98","$1.37","$1594.63"
"02/26/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","1","$7.90","$0.68","$789.32"
"02/26/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$7.29","$1.32","-$1459.32"
"02/26/2025","Buy","AEM","AGNICO EAGLE MINES LTD F","100","$97.77","","-$9777.00"
"02/26/2025","Buy","BILI","BILIBILI INC FUNSPONSORED ADR 1 ADR REPS 1 ORD SHS","450","$21.8687","","-$9840.92"
"02/25/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","2","$8.55","$1.32","-$1711.32"
"02/25/2025","Sell to Close","AEM 05/16/2025 110.00 C","CALL AGNICO EAGLE MINES $110 EXP 05/16/25","10","$1.48","$6.68","$1473.32"
"02/25/2025","Sell to Close","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","3","$8.84","$2.06","$2649.94"
"02/25/2025","Sell to Close","TSLA 02/28/2025 310.00 P","PUT TESLA INC $310 EXP 02/28/25","2","$12.50","$1.40","$2498.60"
"02/25/2025","Sell to Close","INTC 04/17/2025 30.00 C","CALL INTEL CORP $30 EXP 04/17/25","16","$0.37","$10.64","$581.36"
"02/25/2025","Sell","IBIT","ISHARES BITCOIN ETF","100","$49.1333","$0.16","$4913.17"
"02/25/2025","Sell to Close","TSLA 02/28/2025 310.00 P","PUT TESLA INC $310 EXP 02/28/25","3","$4.35","$2.02","$1302.98"
"02/24/2025","Buy to Open","NVDA 05/16/2025 120.00 P","PUT NVIDIA CORP $120 EXP 05/16/25","5","$7.00","$3.30","-$3503.30"
"02/24/2025","Buy to Open","BABA 05/16/2025 155.00 C","CALL ALIBABA GROUP HLDG $155 EXP 05/16/25","5","$5.18","$3.30","-$2593.30"
"02/24/2025","Sell","IBIT","ISHARES BITCOIN ETF","95","$54.0802","$0.16","$5137.46"
"02/24/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","200","$42.1901","$0.26","$8437.76"
"02/24/2025","Sell to Close","INTC 06/20/2025 30.00 C","CALL INTEL CORP $30 EXP 06/20/25","16","$1.35","$10.67","$2149.33"
"02/21/2025","Sell to Close","MSTR 04/17/2025 445.00 C","CALL MICROSTRATEGY INC $445 EXP 04/17/25","1","$9.24","$0.69","$923.31"
"02/21/2025","Buy to Open","TSLA 02/28/2025 310.00 P","PUT TESLA INC $310 EXP 02/28/25","5","$1.74","$3.30","-$873.30"
"02/21/2025","Sell","SEDG","SOLAREDGE TECHNOLOGIES I","100","$17.21","$0.06","$1720.94"
"02/21/2025","Sell","KULR","KULR TECHNOLOGY GROUP IN","450","$1.9301","$0.09","$868.46"
"02/21/2025","Sell to Close","GME 04/17/2025 30.00 C","CALL GAMESTOP CORP NEW $30 EXP 04/17/25","5","$2.43","$3.34","$1211.66"
"02/21/2025","Sell to Close","MSTR 04/17/2025 445.00 C","CALL MICROSTRATEGY INC $445 EXP 04/17/25","1","$11.05","$0.69","$1104.31"
"02/20/2025","Buy","KULR","KULR TECHNOLOGY GROUP IN","450","$2.0265","","-$911.93"
"02/20/2025","Buy to Open","GME 04/17/2025 30.00 C","CALL GAMESTOP CORP NEW $30 EXP 04/17/25","5","$2.79","$3.30","-$1398.30"
"02/20/2025","Buy to Open","INTC 04/17/2025 30.00 C","CALL INTEL CORP $30 EXP 04/17/25","16","$0.87","$10.58","-$1402.58"
"02/20/2025","Buy to Open","AEM 05/16/2025 110.00 C","CALL AGNICO EAGLE MINES $110 EXP 05/16/25","2","$2.52","$1.32","-$505.32"
"02/20/2025","Buy to Open","AEM 05/16/2025 110.00 C","CALL AGNICO EAGLE MINES $110 EXP 05/16/25","8","$2.51","$5.29","-$2013.29"
"02/20/2025","Sell","PDYN","PALLADYNE AI CORP","95","$8.107","$0.04","$770.13"
"02/20/2025","Sell","SATL","SATELLOGIC INC. FCLASS A","200","$3.7245","$0.05","$744.85"
"02/20/2025","Buy to Open","INTC 06/20/2025 30.00 C","CALL INTEL CORP $30 EXP 06/20/25","16","$1.81","$10.58","-$2906.58"
"02/20/2025","Buy to Open","MSTR 04/17/2025 445.00 C","CALL MICROSTRATEGY INC $445 EXP 04/17/25","1","$13.75","$0.66","-$1375.66"
"02/19/2025","Sell","SATL","SATELLOGIC INC. FCLASS A","800","$4.167","$0.22","$3333.38"
"02/19/2025","Sell","SEDG","SOLAREDGE TECHNOLOGIES I","200","$20.7551","$0.15","$4150.87"
"02/18/2025","Buy","SEDG","SOLAREDGE TECHNOLOGIES I","300","$16.9713","","-$5091.39"
"02/18/2025","Sell to Close","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","7","$6.85","$4.78","$4790.22"
"02/18/2025","Sell to Close","MSTR 04/17/2025 445.00 C","CALL MICROSTRATEGY INC $445 EXP 04/17/25","1","$13.87","$0.70","$1386.30"
"02/18/2025","Sell to Close","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","35","$0.16","$23.24","$536.76"
"02/18/2025 as of 02/15/2025","Bank Interest","","BANK INT ...525 SCHWAB BANK","","","","$0.06"
"02/14/2025","Buy to Open","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","15","$0.07","$9.91","-$114.91"
"02/14/2025","Buy","INTC","INTEL CORP","45","$23.6362","","-$1063.63"
"02/14/2025","Sell to Close","TSM 06/20/2025 170.00 P","PUT TAIWAN SEMICONDUCTOR$170 EXP 06/20/25","2","$5.22","$1.36","$1042.64"
"02/14/2025","Buy to Open","TSM 06/20/2025 170.00 P","PUT TAIWAN SEMICONDUCTOR$170 EXP 06/20/25","2","$5.98","$1.32","-$1197.32"
"02/14/2025","Sell","BYDDF","BYD CO LTD ORDF","25","$46.5025","$50.00","$1112.56"
"02/14/2025","Buy to Open","MSTR 04/17/2025 445.00 C","CALL MICROSTRATEGY INC $445 EXP 04/17/25","2","$13.61","$1.32","-$2723.32"
"02/14/2025","Sell to Close","ALAB 03/21/2025 80.00 P","PUT ASTERA LABS INC $80 EXP 03/21/25","1","$5.69","$0.68","$568.32"
"02/14/2025","Sell","YINN","DIREXION DLY FTSE CHNA BUL 3X ETF","50","$40.32","$0.07","$2015.93"
"02/13/2025","Sell to Close","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","20","$0.15","$13.29","$286.71"
"02/13/2025","Buy to Open","ALAB 03/21/2025 80.00 P","PUT ASTERA LABS INC $80 EXP 03/21/25","1","$4.35","$0.66","-$435.66"
"02/13/2025","Buy to Open","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","40","$0.14","$26.44","-$586.44"
"02/12/2025","Sell to Close","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","170","$0.03","$112.86","$397.14"
"02/12/2025","Sell to Close","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","48","$0.14","$31.86","$640.14"
"02/12/2025","Buy","SATL","SATELLOGIC INC. FCLASS A","500","$3.60","","-$1800.00"
"02/11/2025","Buy to Open","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","24","$0.21","$15.86","-$519.86"
"02/11/2025","Buy to Open","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","12","$0.11","$7.93","-$139.93"
"02/11/2025","Sell","SATL","SATELLOGIC INC. FCLASS A","500","$4.9476","$0.15","$2473.65"
"02/10/2025","Buy","PDYN","PALLADYNE AI CORP","95","$11.6844","","-$1110.02"
"02/10/2025","Sell to Close","NVDA 03/21/2025 106.00 P","PUT NVIDIA CORP $106 EXP 03/21/25","4","$1.50","$2.67","$597.33"
"02/07/2025","Buy","SATL","SATELLOGIC INC. FCLASS A","1,000","$3.5286","","-$3528.60"
"02/07/2025","Buy to Open","NVDA 03/21/2025 106.00 P","PUT NVIDIA CORP $106 EXP 03/21/25","2","$2.47","$1.32","-$495.32"
"02/05/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","2","$1.97","$1.32","-$395.32"
"02/03/2025","Buy to Open","NVDA 03/21/2025 106.00 P","PUT NVIDIA CORP $106 EXP 03/21/25","2","$5.86","$1.32","-$1173.32"
"02/03/2025","Buy","INTC","INTEL CORP","122","$19.445","","-$2372.29"
"02/03/2025","Sell to Close","FUTU 03/21/2025 120.00 C","CALL FUTU HLDGS LTD $120 EXP 03/21/25","5","$2.75","$3.35","$1371.65"
"02/03/2025","Sell to Close","MSTR 03/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 03/21/25","4","$6.60","$2.74","$2637.26"
"02/03/2025","Sell to Close","TSLA 04/17/2025 550.00 C","CALL TESLA INC $550 EXP 04/17/25","1","$5.72","$0.68","$571.32"
"02/03/2025","Sell to Close","TSLA 03/21/2025 505.00 C","CALL TESLA INC $505 EXP 03/21/25","3","$4.60","$2.03","$1377.97"
"01/31/2025","Sell to Close","FUTU 03/21/2025 90.00 C","CALL FUTU HLDGS LTD $90 EXP 03/21/25","2","$12.75","$1.40","$2548.60"
"01/30/2025","Sell","INTC","INTEL CORP","2","$19.9217","","$39.84"
"01/30/2025","Buy to Open","INTC 02/21/2025 30.00 C","CALL INTEL CORP $30 EXP 02/21/25","50","$0.08","$33.04","-$433.04"
"01/30/2025","Sell","INTC","INTEL CORP","20","$19.9201","$0.01","$398.39"
"01/30/2025","Buy to Open","INTC 06/20/2025 21.00 C","CALL INTEL CORP $21 EXP 06/20/25","1","$2.44","$0.66","-$244.66"
"01/30/2025","Buy to Open","TSLA 04/17/2025 550.00 C","CALL TESLA INC $550 EXP 04/17/25","1","$9.50","$0.66","-$950.66"
"01/30/2025","Sell to Close","IBIT 03/21/2025 75.00 C","CALL ISHR BITCOIN TR ETF$75 EXP 03/21/25","9","$1.12","$6.01","$1001.99"
"01/30/2025","Buy to Open","TSLA 03/21/2025 505.00 C","CALL TESLA INC $505 EXP 03/21/25","3","$8.89","$1.98","-$2668.98"
"01/30/2025","Sell","GME","GAMESTOP CORP NEW CLASS A","100","$27.9521","$0.10","$2795.11"
"01/30/2025","Buy to Open","IBIT 03/21/2025 75.00 C","CALL ISHR BITCOIN TR ETF$75 EXP 03/21/25","9","$1.24","$5.95","-$1121.95"
"01/29/2025","Buy to Open","MSTR 03/21/2025 550.00 C","CALL MICROSTRATEGY INC $550 EXP 03/21/25","1","$10.90","$0.66","-$1090.66"
"01/24/2025","Sell to Close","NVDA 03/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 03/21/25","3","$6.37","$2.04","$1908.96"
"01/24/2025","Buy to Open","FUTU 03/21/2025 120.00 C","CALL FUTU HLDGS LTD $120 EXP 03/21/25","5","$3.62","$3.30","-$1813.30"
"01/24/2025","Sell to Close","NVDA 03/21/2025 155.00 C","CALL NVIDIA CORP $155 EXP 03/21/25","3","$7.27","$2.05","$2178.95"
"01/22/2025","Buy","INTC","INTEL CORP","120","$21.856","","-$2622.72"
"01/22/2025","Sell to Close","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","36","$0.66","$23.96","$2352.04"
"01/22/2025","Sell","IBIT","ISHARES BITCOIN ETF","5","$59.275","$0.01","$296.37"
"01/22/2025","Buy to Open","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","40","$0.67","$26.44","-$2706.44"
"01/22/2025","Buy","INTC","INTEL CORP","100","$21.8671","","-$2186.71"
"01/22/2025","Sell","IBIT","ISHARES BITCOIN ETF","50","$59.3051","$0.09","$2965.17"
"01/22/2025","Sell","GME","GAMESTOP CORP NEW CLASS A","70","$27.4517","$0.06","$1921.56"
"01/22/2025","Buy to Open","INTC 02/21/2025 25.00 C","CALL INTEL CORP $25 EXP 02/21/25","8","$0.68","$5.28","-$549.28"
